task_id,task_name,company,order_name,campaas,campaas_1,bu,bu_1,currency,amount_untaxed,fecha_pub,fecha_estimada,importe_linea
29374,Marian Soler (Historia 21),NEXT STEP ADVERTISING S.R.L.,AR01968,False,Campañas,False,ZAS ARGENTINA,ARS,25000000.0,False,False,350000.0
24214,Juli Bianco (Historia Instagram 21),NEXT STEP ADVERTISING S.R.L.,AR03349,False,Campañas,False,ZAS ARGENTINA,ARS,2000000.0,False,2026-10-05 20:00:00,50000.0
29375,Marian Soler (Historia 22),NEXT STEP ADVERTISING S.R.L.,AR01968,False,Campañas,False,ZAS ARGENTINA,ARS,25000000.0,False,False,350000.0
24215,Juli Bianco (Historia Instagram 22),NEXT STEP ADVERTISING S.R.L.,AR03349,False,Campañas,False,ZAS ARGENTINA,ARS,2000000.0,False,2026-11-02 20:00:00,50000.0
29376,Marian Soler (Historia 23),NEXT STEP ADVERTISING S.R.L.,AR01968,False,Campañas,False,ZAS ARGENTINA,ARS,25000000.0,False,False,350000.0
24216,Juli Bianco (Historia Instagram 23),NEXT STEP ADVERTISING S.R.L.,AR03349,False,Campañas,False,ZAS ARGENTINA,ARS,2000000.0,False,2026-07-06 20:00:00,50000.0
29377,Marian Soler (Historia 24),NEXT STEP ADVERTISING S.R.L.,AR01968,False,Campañas,False,ZAS ARGENTINA,ARS,25000000.0,False,False,350000.0
24217,Juli Bianco (Historia Instagram 24),NEXT STEP ADVERTISING S.R.L.,AR03349,False,Campañas,False,ZAS ARGENTINA,ARS,2000000.0,False,2026-07-06 20:00:00,50000.0
29378,Marian Soler (Historia 25),NEXT STEP ADVERTISING S.R.L.,AR01968,False,Campañas,False,ZAS ARGENTINA,ARS,25000000.0,False,False,350000.0
29379,Marian Soler (Historia 26),NEXT STEP ADVERTISING S.R.L.,AR01968,False,Campañas,False,ZAS ARGENTINA,ARS,25000000.0,False,False,350000.0
29380,Marian Soler (Historia 27),NEXT STEP ADVERTISING S.R.L.,AR01968,False,Campañas,False,ZAS ARGENTINA,ARS,25000000.0,False,False,350000.0
29381,Marian Soler (Historia 28),NEXT STEP ADVERTISING S.R.L.,AR01968,False,Campañas,False,ZAS ARGENTINA,ARS,25000000.0,False,False,350000.0
29382,Marian Soler (Historia 29),NEXT STEP ADVERTISING S.R.L.,AR01968,False,Campañas,False,ZAS ARGENTINA,ARS,25000000.0,False,False,350000.0
29383,Marian Soler (Historia 30),NEXT STEP ADVERTISING S.R.L.,AR01968,False,Campañas,False,ZAS ARGENTINA,ARS,25000000.0,False,False,350000.0
29384,Marian Soler (Historia 31),NEXT STEP ADVERTISING S.R.L.,AR01968,False,Campañas,False,ZAS ARGENTINA,ARS,25000000.0,False,False,350000.0
29385,Marian Soler (Historia 32),NEXT STEP ADVERTISING S.R.L.,AR01968,False,Campañas,False,ZAS ARGENTINA,ARS,25000000.0,False,False,350000.0
29386,Marian Soler (Historia 33),NEXT STEP ADVERTISING S.R.L.,AR01968,False,Campañas,False,ZAS ARGENTINA,ARS,25000000.0,False,False,350000.0
29387,Marian Soler (Historia 34),NEXT STEP ADVERTISING S.R.L.,AR01968,False,Campañas,False,ZAS ARGENTINA,ARS,25000000.0,False,False,350000.0
29388,Marian Soler (Historia 35),NEXT STEP ADVERTISING S.R.L.,AR01968,False,Campañas,False,ZAS ARGENTINA,ARS,25000000.0,False,False,350000.0
29389,Marian Soler (Historia 36),NEXT STEP ADVERTISING S.R.L.,AR01968,False,Campañas,False,ZAS ARGENTINA,ARS,25000000.0,False,False,350000.0
29390,Marian Soler (Historia 37),NEXT STEP ADVERTISING S.R.L.,AR01968,False,Campañas,False,ZAS ARGENTINA,ARS,25000000.0,False,False,350000.0
29391,Marian Soler (Historia 38),NEXT STEP ADVERTISING S.R.L.,AR01968,False,Campañas,False,ZAS ARGENTINA,ARS,25000000.0,False,False,350000.0
29392,Marian Soler (Historia 39),NEXT STEP ADVERTISING S.R.L.,AR01968,False,Campañas,False,ZAS ARGENTINA,ARS,25000000.0,False,False,350000.0
29393,Marian Soler (Historia 40),NEXT STEP ADVERTISING S.R.L.,AR01968,False,Campañas,False,ZAS ARGENTINA,ARS,25000000.0,False,False,350000.0
29394,Marian Soler (Historia 41),NEXT STEP ADVERTISING S.R.L.,AR01968,False,Campañas,False,ZAS ARGENTINA,ARS,25000000.0,False,False,350000.0
29395,Marian Soler (Historia 42),NEXT STEP ADVERTISING S.R.L.,AR01968,False,Campañas,False,ZAS ARGENTINA,ARS,25000000.0,False,False,350000.0
29396,Marian Soler (Historia 43),NEXT STEP ADVERTISING S.R.L.,AR01968,False,Campañas,False,ZAS ARGENTINA,ARS,25000000.0,False,False,350000.0
29397,Marian Soler (Historia 44),NEXT STEP ADVERTISING S.R.L.,AR01968,False,Campañas,False,ZAS ARGENTINA,ARS,25000000.0,False,False,350000.0
25454,Martu Ortiz (Conducción 4),NEXT STEP ADVERTISING S.R.L.,AR02664,False,Campañas,False,ZAS ARGENTINA,ARS,7875000.0,False,2026-03-27 18:00:00,1500000.0
17946,Domi Faena (Historia Instagram),NEXT STEP ADVERTISING S.R.L.,AR02598,False,Campañas,False,ZAS ARGENTINA,ARS,900000.0,2025-12-01 17:00:00,False,900000.0
15573,Loli Pagano (Pauta por 30 días),NEXT STEP ADVERTISING S.R.L.,AR02669,False,Campañas,False,ZAS ARGENTINA,ARS,1500000.0,2025-12-27 01:00:00,2025-12-23 15:00:00,400000.0
14644,Vicky Gils (Reel Collab),NEXT STEP ADVERTISING S.R.L.,AR02466,False,Campañas,False,ZAS ARGENTINA,ARS,1250000.0,2025-12-31 16:00:00,2025-12-30 18:00:00,750000.0
14012,viaticos,Zas Talents SpA,CL01918,False,Campañas,False,ZAS CHILE,CLP,4800000.0,2025-10-16 21:00:00,2025-10-30 20:00:00,200000.0
13377,Sol Ibañez (Réplica historia),NEXT STEP ADVERTISING S.R.L.,AR02339,False,Campañas,False,EXTERNOS,ARS,2000000.0,2025-11-17 19:00:00,False,400000.0
10852,Martu Ortiz (Viaticos),NEXT STEP ADVERTISING S.R.L.,AR02063,False,Campañas,False,ZAS ARGENTINA,ARS,4413780.6,2025-08-29 20:00:00,False,13780.6
7575,Tiktok,ZAS Next Step LLC,US00135,US Campaigns,Campañas,False,ZAS USA,USD,3000.0,2025-07-17 19:00:00,False,1500.0
6002,Fede Robello (Historia 1),NEXT STEP ADVERTISING S.R.L.,AR01515,False,Campañas,False,ZAS ARGENTINA,ARS,2844000.0,2025-09-09 19:00:00,2025-09-01 15:00:00,300000.0
4725,Fede Robello (Replica Tik Tok 2),NEXT STEP ADVERTISING S.R.L.,AR01324,False,Campañas,False,ZAS ARGENTINA,ARS,2200000.0,2025-08-23 14:00:00,False,250000.0
4259,Reel,NEXT STEP ADVERTISING S.R.L.,AR01099,False,Campañas,False,EXTERNOS,ARS,10000000.0,2025-06-12 12:00:00,False,3500000.0
4257,Exclusividad,NEXT STEP ADVERTISING S.R.L.,AR01099,False,Campañas,False,EXTERNOS,ARS,10000000.0,2025-06-12 13:00:00,False,2000000.0
4139,Reel,NEXT STEP ADVERTISING S.R.L.,AR01080,False,Campañas,False,ZAS ARGENTINA,ARS,1000000.0,2025-06-25 22:00:00,False,400000.0
4110,Historia 2,NEXT STEP ADVERTISING S.R.L.,AR01048,False,Campañas,False,ZAS ARGENTINA,ARS,15000000.0,2025-07-03 12:00:00,False,700000.0
4052,Presencia 1,NEXT STEP ADVERTISING S.R.L.,AR00974,False,Campañas,False,ZAS ARGENTINA,ARS,9100000.0,2025-11-11 14:00:00,2025-09-20 14:00:00,400000.0
3629,Cami Gordillo (Embajaduría Junio),NEXT STEP ADVERTISING S.R.L.,AR00742,False,Campañas,False,ZAS ARGENTINA,ARS,14850000.0,2025-04-30 18:00:00,False,1650000.0
3622,Presencia (Evento Bienvenida),NEXT STEP ADVERTISING S.R.L.,AR00482,False,Campañas,False,ZAS ARGENTINA,ARS,7000000.0,2025-05-13 15:00:00,False,250000.0
25501,Martu Ortiz (Conducción),NEXT STEP ADVERTISING S.R.L.,AR02664,False,Campañas,False,ZAS ARGENTINA,ARS,7875000.0,False,2026-04-29 18:00:00,750000.0
19036,More Andrade (Pauta por 30 dias) 1,NEXT STEP ADVERTISING S.R.L.,AR02679,False,Campañas,False,ZAS ARGENTINA,ARS,5500000.0,2025-12-19 16:00:00,False,400000.0
18864,Martu Ortiz (Viaticos),NEXT STEP ADVERTISING S.R.L.,AR02063,False,Campañas,False,ZAS ARGENTINA,ARS,4413780.6,2025-08-20 21:00:00,False,1200000.0
18786,Cami Gordillo (Pauta 1),NEXT STEP ADVERTISING S.R.L.,AR00489,False,Campañas,False,ZAS ARGENTINA,ARS,2800000.0,False,False,200000.0
18594,Fino y Elegante (Pauta 2),NEXT STEP ADVERTISING S.R.L.,AR02008,False,Campañas,False,ZAS ARGENTINA,ARS,5650000.0,2026-01-06 17:00:00,False,350000.0
18566,Jacinta de Oromi (Conducción) 1,NEXT STEP ADVERTISING S.R.L.,AR02762,False,Campañas,False,ZAS ARGENTINA,ARS,5600000.0,2026-01-14 20:00:00,2026-01-20 14:00:00,1400000.0
15932,More Andrade (Pauta por 30 días) 3,NEXT STEP ADVERTISING S.R.L.,AR02679,False,Campañas,False,ZAS ARGENTINA,ARS,5500000.0,2025-12-19 15:00:00,False,300000.0
15917,Historia 1,NEXT STEP ADVERTISING S.R.L.,AR02520,False,Campañas,False,ZAS ARGENTINA,ARS,2200000.0,2025-12-01 19:00:00,2025-11-27 17:00:00,200000.0
15638,Martu Ortiz (Conducción 3),NEXT STEP ADVERTISING S.R.L.,AR02664,False,Campañas,False,ZAS ARGENTINA,ARS,7875000.0,2026-01-28 18:00:00,2026-01-01 13:00:00,1500000.0
15324,Kiari Hernandez (Exclusividad) 1,NEXT STEP ADVERTISING S.R.L.,AR02625,False,Campañas,False,ZAS ARGENTINA,ARS,1700000.0,2025-11-14 15:00:00,False,200000.0
15064,presencia,Zas Talents SpA,CL02005,False,Campañas,False,ZAS CHILE,CLP,420000.0,2025-11-04 19:00:00,2025-11-04 18:00:00,420000.0
14825,Fede Robello (Replica Tik Tok 1),NEXT STEP ADVERTISING S.R.L.,AR02433,False,Campañas,False,ZAS ARGENTINA,ARS,6000000.0,2025-12-18 19:00:00,2025-11-25 19:00:00,450000.0
14813,Kiari Hernandez (Historia Instagram 1),NEXT STEP ADVERTISING S.R.L.,AR02528,False,Campañas,False,ZAS ARGENTINA,ARS,3000000.0,2025-12-26 17:00:00,2025-12-11 17:00:00,600000.0
14642,Vicky Gils (Historia Instagram) 1,NEXT STEP ADVERTISING S.R.L.,AR02466,False,Campañas,False,ZAS ARGENTINA,ARS,1250000.0,2026-01-30 18:00:00,False,250000.0
14090,Domi Faena (Historia Instagram),NEXT STEP ADVERTISING S.R.L.,AR02461,False,Campañas,False,ZAS ARGENTINA,ARS,4100000.0,2025-12-31 16:00:00,2025-12-30 18:00:00,1000000.0
14011,Reel,Zas Talents SpA,CL01918,False,Campañas,False,ZAS CHILE,CLP,4800000.0,2025-10-18 21:00:00,2025-10-30 20:00:00,2200000.0
13634,La Toba (Presencia 1),NEXT STEP ADVERTISING S.R.L.,AR02217,False,Campañas,False,ZAS ARGENTINA,ARS,5250000.0,2025-11-15 15:00:00,2025-11-15 14:00:00,250000.0
13449,Martu Ortiz (Exclusividad) 1,NEXT STEP ADVERTISING S.R.L.,AR02336,False,Campañas,False,ZAS ARGENTINA,ARS,3750000.0,2025-12-01 16:00:00,False,1000000.0
13425,Martu Ortiz (Historia Instagram) 1,NEXT STEP ADVERTISING S.R.L.,AR02331,False,Campañas,False,ZAS ARGENTINA,ARS,3600000.0,2025-10-10 13:00:00,2025-10-08 15:00:00,900000.0
13378,Sol Ibañez (Video Tik Tok),NEXT STEP ADVERTISING S.R.L.,AR02339,False,Campañas,False,EXTERNOS,ARS,2000000.0,2025-11-17 19:00:00,False,1600000.0
13221,Kiari Hernandez (Tik Tok con pauta) 3,NEXT STEP ADVERTISING S.R.L.,AR02296,False,Campañas,False,ZAS ARGENTINA,ARS,3600000.0,2026-01-20 12:00:00,False,900000.0
12984,Jornada de grabación,Zas Talents SpA,CL01577,False,Campañas,False,ZAS CHILE,CLP,600000.0,2025-12-30 13:00:00,False,600000.0
10822,Domi Faena (Video),NEXT STEP ADVERTISING S.R.L.,AR01788,False,Campañas,False,ZAS ARGENTINA,ARS,2800000.0,2025-09-02 19:00:00,False,1500000.0
10627,Arin Kim (Pauta 1),NEXT STEP ADVERTISING S.R.L.,AR02009,False,Campañas,False,ZAS ARGENTINA,ARS,2800000.0,2026-01-08 12:00:00,False,400000.0
10621,Fino y Elegante (Reel Collab),NEXT STEP ADVERTISING S.R.L.,AR02008,False,Campañas,False,ZAS ARGENTINA,ARS,5650000.0,2025-11-19 20:00:00,2025-10-12 19:00:00,1500000.0
8731,Vicky Gils (Historia 1),NEXT STEP ADVERTISING S.R.L.,AR01854,False,Campañas,False,ZAS ARGENTINA,ARS,0.0,2025-12-02 19:00:00,False,0.0
7558,Guada Pompei (Historia 1),NEXT STEP ADVERTISING S.R.L.,AR01580,False,Campañas,False,ZAS ARGENTINA,ARS,0.0,False,False,0.0
7556,Mateo Guasconi (Historia 4),NEXT STEP ADVERTISING S.R.L.,AR01569,False,Campañas,False,ZAS ARGENTINA,ARS,0.0,False,2026-03-10 17:00:00,0.0
7549,Luna Picon (Historia 1),NEXT STEP ADVERTISING S.R.L.,AR01579,False,Campañas,False,ZAS ARGENTINA,ARS,0.0,2025-07-02 20:00:00,False,0.0
7548,Mateo Guasconi (Historia 1),NEXT STEP ADVERTISING S.R.L.,AR01569,False,Campañas,False,ZAS ARGENTINA,ARS,0.0,2025-07-02 20:00:00,False,0.0
6761,Fede Robello (Historia 2),NEXT STEP ADVERTISING S.R.L.,AR01515,False,Campañas,False,ZAS ARGENTINA,ARS,2844000.0,2025-10-24 12:00:00,2025-09-15 15:00:00,300000.0
6165,La Toba (Pauta),NEXT STEP ADVERTISING S.R.L.,AR01546,False,Campañas,False,ZAS ARGENTINA,ARS,150000.0,2025-10-06 14:00:00,False,150000.0
5285,Gaston Edul (Presencia),NEXT STEP ADVERTISING S.R.L.,AR01352,False,Campañas,False,EXTERNOS,USD,9500.0,2025-08-20 18:00:00,False,9500.0
4722,Fede Robello (Reel Collab 1),NEXT STEP ADVERTISING S.R.L.,AR01324,False,Campañas,False,ZAS ARGENTINA,ARS,2200000.0,2025-08-23 14:00:00,False,550000.0
4205,Presencia 2 (Evento Teddy),NEXT STEP ADVERTISING S.R.L.,AR00482,False,Campañas,False,ZAS ARGENTINA,ARS,7000000.0,2025-07-01 19:00:00,False,250000.0
4050,Reel 1,NEXT STEP ADVERTISING S.R.L.,AR00974,False,Campañas,False,ZAS ARGENTINA,ARS,9100000.0,2025-08-19 14:00:00,2025-08-18 18:00:00,1300000.0
3825,Cami Gordillo (Embajaduría),NEXT STEP ADVERTISING S.R.L.,AR00742,False,Campañas,False,ZAS ARGENTINA,ARS,14850000.0,2025-05-01 20:00:00,False,1650000.0
3488,Milo Gonzalez (Historia Instagram) 1,NEXT STEP ADVERTISING S.R.L.,AR00586,False,Campañas,False,ZAS ARGENTINA,ARS,1600000.0,2025-01-31 17:00:00,False,350000.0
1674,Cami Gordillo (Video Tik Tok 1),NEXT STEP ADVERTISING S.R.L.,AR00489,False,Campañas,False,ZAS ARGENTINA,ARS,2800000.0,2025-02-28 17:00:00,False,500000.0
25502,Martu Ortiz (Conducción),NEXT STEP ADVERTISING S.R.L.,AR02664,False,Campañas,False,ZAS ARGENTINA,ARS,7875000.0,2026-02-27 18:00:00,False,1125000.0
24106,Martu Ortiz (Exclusividad) 2,NEXT STEP ADVERTISING S.R.L.,AR02336,False,Campañas,False,ZAS ARGENTINA,ARS,3750000.0,2026-02-01 14:00:00,False,1000000.0
19037,More Andrade (Pauta por 30 dias) 2,NEXT STEP ADVERTISING S.R.L.,AR02679,False,Campañas,False,ZAS ARGENTINA,ARS,5500000.0,2026-01-16 14:00:00,False,400000.0
18787,Cami Gordillo (Pauta 2),NEXT STEP ADVERTISING S.R.L.,AR00489,False,Campañas,False,ZAS ARGENTINA,ARS,2800000.0,False,False,200000.0
18567,Jacinta de Oromi (Conducción) 2,NEXT STEP ADVERTISING S.R.L.,AR02762,False,Campañas,False,ZAS ARGENTINA,ARS,5600000.0,2026-01-14 20:00:00,2026-01-20 14:00:00,1400000.0
15918,Historia 2,NEXT STEP ADVERTISING S.R.L.,AR02520,False,Campañas,False,ZAS ARGENTINA,ARS,2200000.0,2025-12-18 19:00:00,False,200000.0
14826,Fede Robello (Replica Tik Tok 2),NEXT STEP ADVERTISING S.R.L.,AR02433,False,Campañas,False,ZAS ARGENTINA,ARS,6000000.0,2025-12-18 19:00:00,False,450000.0
14814,Kiari Hernandez (Historia Instagram 2),NEXT STEP ADVERTISING S.R.L.,AR02528,False,Campañas,False,ZAS ARGENTINA,ARS,3000000.0,2025-12-26 17:00:00,2025-12-11 17:00:00,600000.0
14643,Vicky Gils (Historia Instagram) 2,NEXT STEP ADVERTISING S.R.L.,AR02466,False,Campañas,False,ZAS ARGENTINA,ARS,1250000.0,2026-01-30 18:00:00,False,250000.0
14013,H1,Zas Talents SpA,CL01918,False,Campañas,False,ZAS CHILE,CLP,4800000.0,2025-10-15 21:00:00,2025-10-30 20:00:00,400000.0
13636,La Toba (Presencia 3),NEXT STEP ADVERTISING S.R.L.,AR02217,False,Campañas,False,ZAS ARGENTINA,ARS,5250000.0,2026-02-06 17:00:00,False,250000.0
13635,La Toba (Presencia 2),NEXT STEP ADVERTISING S.R.L.,AR02217,False,Campañas,False,ZAS ARGENTINA,ARS,5250000.0,2025-12-27 15:00:00,2025-12-27 14:00:00,250000.0
13426,Martu Ortiz (Historia Instagram) 2,NEXT STEP ADVERTISING S.R.L.,AR02331,False,Campañas,False,ZAS ARGENTINA,ARS,3600000.0,2025-12-18 21:00:00,2025-10-22 15:00:00,900000.0
10857,Martu Ortiz (Presencia),NEXT STEP ADVERTISING S.R.L.,AR02063,False,Campañas,False,ZAS ARGENTINA,ARS,4413780.6,2025-08-28 20:00:00,False,400000.0
10626,Fino y Elegante (Pauta 1),NEXT STEP ADVERTISING S.R.L.,AR02008,False,Campañas,False,ZAS ARGENTINA,ARS,5650000.0,2025-12-26 13:00:00,False,350000.0
8732,Vicky Gils (Historia 2),NEXT STEP ADVERTISING S.R.L.,AR01854,False,Campañas,False,ZAS ARGENTINA,ARS,0.0,2025-12-09 19:00:00,False,0.0
7559,Guada Pompei (Historia 2),NEXT STEP ADVERTISING S.R.L.,AR01580,False,Campañas,False,ZAS ARGENTINA,ARS,0.0,False,False,0.0
7557,Mateo Guasconi (Historia 5),NEXT STEP ADVERTISING S.R.L.,AR01569,False,Campañas,False,ZAS ARGENTINA,ARS,0.0,False,2026-03-28 17:00:00,0.0
7554,Mateo Guasconi (Historia 2),NEXT STEP ADVERTISING S.R.L.,AR01569,False,Campañas,False,ZAS ARGENTINA,ARS,0.0,2025-07-10 20:00:00,False,0.0
7552,Luna Picon (Historia 4),NEXT STEP ADVERTISING S.R.L.,AR01579,False,Campañas,False,ZAS ARGENTINA,ARS,0.0,2026-02-27 18:00:00,2026-03-06 17:00:00,0.0
6762,Fede Robello (Historia 3),NEXT STEP ADVERTISING S.R.L.,AR01515,False,Campañas,False,ZAS ARGENTINA,ARS,2844000.0,2025-11-27 20:00:00,2025-12-04 15:00:00,300000.0
4728,Fede Robello (Exclusividad),NEXT STEP ADVERTISING S.R.L.,AR01324,False,Campañas,False,ZAS ARGENTINA,ARS,2200000.0,2026-01-28 12:00:00,False,200000.0
4048,Replica 1,NEXT STEP ADVERTISING S.R.L.,AR00974,False,Campañas,False,ZAS ARGENTINA,ARS,9100000.0,2025-08-19 14:00:00,False,750000.0
3628,Cami Gordillo (Embajaduría),NEXT STEP ADVERTISING S.R.L.,AR00742,False,Campañas,False,ZAS ARGENTINA,ARS,14850000.0,2025-03-31 18:00:00,False,1650000.0
3610,Cami Gordillo (Video Tik Tok 2),NEXT STEP ADVERTISING S.R.L.,AR00489,False,Campañas,False,ZAS ARGENTINA,ARS,2800000.0,2025-02-28 17:00:00,False,500000.0
3490,Milo Gonzalez (Historia Instagram) 2,NEXT STEP ADVERTISING S.R.L.,AR00586,False,Campañas,False,ZAS ARGENTINA,ARS,1600000.0,2025-01-31 17:00:00,False,350000.0
24105,Fino y Elegante (Pauta 3),NEXT STEP ADVERTISING S.R.L.,AR02008,False,Campañas,False,ZAS ARGENTINA,ARS,5650000.0,2026-02-09 14:00:00,False,350000.0
18796,Martu Ortiz (Historia Instagram),NEXT STEP ADVERTISING S.R.L.,AR02063,False,Campañas,False,ZAS ARGENTINA,ARS,4413780.6,2025-12-01 15:00:00,False,400000.0
18788,Cami Gordillo (Pauta 3),NEXT STEP ADVERTISING S.R.L.,AR00489,False,Campañas,False,ZAS ARGENTINA,ARS,2800000.0,False,False,200000.0
18568,Jacinta de Oromi (Conducción) 3,NEXT STEP ADVERTISING S.R.L.,AR02762,False,Campañas,False,ZAS ARGENTINA,ARS,5600000.0,2026-01-21 15:00:00,2026-01-20 14:00:00,1400000.0
15930,More Andrade (Historia Instagram) 1,NEXT STEP ADVERTISING S.R.L.,AR02679,False,Campañas,False,ZAS ARGENTINA,ARS,5500000.0,2026-01-16 20:00:00,False,500000.0
15919,Historia 3,NEXT STEP ADVERTISING S.R.L.,AR02520,False,Campañas,False,ZAS ARGENTINA,ARS,2200000.0,2025-12-22 19:00:00,False,200000.0
15636,Martu Ortiz (Conducción 1),NEXT STEP ADVERTISING S.R.L.,AR02664,False,Campañas,False,ZAS ARGENTINA,ARS,7875000.0,2025-11-01 14:00:00,False,1500000.0
15572,Loli Pagano (Tiktok),NEXT STEP ADVERTISING S.R.L.,AR02669,False,Campañas,False,ZAS ARGENTINA,ARS,1500000.0,2025-12-27 01:00:00,2025-12-23 15:00:00,1100000.0
15325,Kiari Hernandez (Pauta),NEXT STEP ADVERTISING S.R.L.,AR02625,False,Campañas,False,ZAS ARGENTINA,ARS,1700000.0,2025-11-14 15:00:00,False,300000.0
14827,Fede Robello (Replica Tik Tok 3),NEXT STEP ADVERTISING S.R.L.,AR02433,False,Campañas,False,ZAS ARGENTINA,ARS,6000000.0,2025-12-18 19:00:00,False,450000.0
14091,Domi Faena (Reel Collab),NEXT STEP ADVERTISING S.R.L.,AR02461,False,Campañas,False,ZAS ARGENTINA,ARS,4100000.0,2026-01-05 20:00:00,False,3100000.0
14014,H2,Zas Talents SpA,CL01918,False,Campañas,False,ZAS CHILE,CLP,4800000.0,2025-10-15 21:00:00,2025-10-30 20:00:00,400000.0
10624,Fino y Elegante (Video Tik Tok 1),NEXT STEP ADVERTISING S.R.L.,AR02008,False,Campañas,False,ZAS ARGENTINA,ARS,5650000.0,2025-12-26 13:00:00,False,1100000.0
8733,Vicky Gils (Historia 3),NEXT STEP ADVERTISING S.R.L.,AR01854,False,Campañas,False,ZAS ARGENTINA,ARS,0.0,2025-12-12 19:00:00,False,0.0
7555,Mateo Guasconi (Historia 3),NEXT STEP ADVERTISING S.R.L.,AR01569,False,Campañas,False,ZAS ARGENTINA,ARS,0.0,2026-02-22 14:00:00,False,0.0
7550,Luna Picon (Historia 2),NEXT STEP ADVERTISING S.R.L.,AR01579,False,Campañas,False,ZAS ARGENTINA,ARS,0.0,2025-07-11 20:00:00,False,0.0
4726,Fede Robello (Historia 1),NEXT STEP ADVERTISING S.R.L.,AR01324,False,Campañas,False,ZAS ARGENTINA,ARS,2200000.0,2026-01-28 12:00:00,False,200000.0
4040,Historia 5,NEXT STEP ADVERTISING S.R.L.,AR00974,False,Campañas,False,ZAS ARGENTINA,ARS,9100000.0,2025-07-15 15:00:00,False,350000.0
3627,Cami Gordillo (Embajaduría),NEXT STEP ADVERTISING S.R.L.,AR00742,False,Campañas,False,ZAS ARGENTINA,ARS,14850000.0,False,False,1650000.0
18801,Milo Gonzalez (Tik Tok con pauta),NEXT STEP ADVERTISING S.R.L.,AR00586,False,Campañas,False,ZAS ARGENTINA,ARS,1600000.0,2025-01-31 17:00:00,False,350000.0
18789,Cami Gordillo (Pauta 4),NEXT STEP ADVERTISING S.R.L.,AR00489,False,Campañas,False,ZAS ARGENTINA,ARS,2800000.0,False,False,200000.0
18569,Jacinta de Oromi (Conducción) 4,NEXT STEP ADVERTISING S.R.L.,AR02762,False,Campañas,False,ZAS ARGENTINA,ARS,5600000.0,2026-01-21 15:00:00,2026-01-20 14:00:00,1400000.0
17486,Martu Ortiz (Pauta),NEXT STEP ADVERTISING S.R.L.,AR02336,False,Campañas,False,ZAS ARGENTINA,ARS,3750000.0,2025-12-31 19:00:00,False,750000.0
15931,More Andrade (Historia Instagram) 2,NEXT STEP ADVERTISING S.R.L.,AR02679,False,Campañas,False,ZAS ARGENTINA,ARS,5500000.0,2026-01-16 20:00:00,False,500000.0
15920,Historia 4,NEXT STEP ADVERTISING S.R.L.,AR02520,False,Campañas,False,ZAS ARGENTINA,ARS,2200000.0,2025-12-26 15:00:00,2025-12-29 14:00:00,200000.0
14816,Kiari Hernandez (Reel Instagram),NEXT STEP ADVERTISING S.R.L.,AR02528,False,Campañas,False,ZAS ARGENTINA,ARS,3000000.0,2025-12-23 14:00:00,2025-12-12 17:00:00,1400000.0
14015,H3,Zas Talents SpA,CL01918,False,Campañas,False,ZAS CHILE,CLP,4800000.0,2025-10-15 21:00:00,2025-10-30 20:00:00,400000.0
13631,La Toba (Reel Instagram 1),NEXT STEP ADVERTISING S.R.L.,AR02217,False,Campañas,False,ZAS ARGENTINA,ARS,5250000.0,2025-11-17 15:00:00,2025-11-01 14:00:00,500000.0
13424,Martu Ortiz (Video Tik Tok),NEXT STEP ADVERTISING S.R.L.,AR02331,False,Campañas,False,ZAS ARGENTINA,ARS,3600000.0,2025-11-13 15:00:00,False,1800000.0
10856,Martu Ortiz (Historia Instagram),NEXT STEP ADVERTISING S.R.L.,AR02063,False,Campañas,False,ZAS ARGENTINA,ARS,4413780.6,2025-08-29 20:00:00,False,400000.0
10623,Fino y Elegante (Presencia 2),NEXT STEP ADVERTISING S.R.L.,AR02008,False,Campañas,False,ZAS ARGENTINA,ARS,5650000.0,2026-01-06 17:00:00,False,400000.0
7551,Luna Picon (Historia 3),NEXT STEP ADVERTISING S.R.L.,AR01579,False,Campañas,False,ZAS ARGENTINA,ARS,0.0,2026-02-20 14:00:00,2026-02-19 17:00:00,0.0
4724,Fede Robello (Replica Tik Tok 1),NEXT STEP ADVERTISING S.R.L.,AR01324,False,Campañas,False,ZAS ARGENTINA,ARS,2200000.0,2026-01-28 12:00:00,False,250000.0
4220,Embajaduria,NEXT STEP ADVERTISING S.R.L.,AR00742,False,Campañas,False,ZAS ARGENTINA,ARS,14850000.0,False,False,1650000.0
4053,Presencia 2,NEXT STEP ADVERTISING S.R.L.,AR00974,False,Campañas,False,ZAS ARGENTINA,ARS,9100000.0,2025-11-03 14:00:00,2025-10-17 14:00:00,400000.0
1675,Cami Gordillo (Reel Collab 1),NEXT STEP ADVERTISING S.R.L.,AR00489,False,Campañas,False,ZAS ARGENTINA,ARS,2800000.0,2025-02-28 17:00:00,False,500000.0
15928,More Andrade (Reel Instagram) 1,NEXT STEP ADVERTISING S.R.L.,AR02679,False,Campañas,False,ZAS ARGENTINA,ARS,5500000.0,2025-11-26 15:00:00,False,1200000.0
15637,Martu Ortiz (Conducción 2),NEXT STEP ADVERTISING S.R.L.,AR02664,False,Campañas,False,ZAS ARGENTINA,ARS,7875000.0,2025-12-12 17:00:00,2025-12-01 13:00:00,1500000.0
